Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
,Decred,,,,,,,,
,Holo,,,,,,,,
,Waves,,,,,,,,
,TrueUSD,,,,,,,,
,Lisk,,,,,,,,
,Nano,,,,,,,,
,Augur,,,,,,,,
,Ravencoin,,,,,,,,
,Bitcoin Diamond,,,,,,,,
,0x,,,,,,,,
,Aurora,,,,,,,,
,BitShares,,,,,,,,
,DigiByte,,,,,,,,
,ICON,,,,,,,,
,Bytecoin,,,,,,,,
,Paxos Standard,,,,,,,,
,Verge,,,,,,,,
,Zilliqa,,,,,,,,
,Pundi X,,,,,,,,
,Huobi Token,,,,,,,,
,Aeternity,,,,,,,,
,IOST,,,,,,,,
,Siacoin,,,,,,,,
,ABBC Coin,,,,,,,,
,Komodo,,,,,,,,
,Bytom,,,,,,,,
,Qubitica,,,,,,,,
,Steem,,,,,,,,
,Enjin Coin,,,,,,,,
,Dent,,,,,,,,
,ThoreCoin,,,,,,,,
,THETA,,,,,,,,
,MaidSafeCoin,,,,,,,,
,Mixin,,,,,,,,
,Stratis,,,,,,,,
,KuCoin Shares,,,,,,,,
,Status,,,,,,,,
,Insight Chain,,,,,,,,
,Cryptonex,,,,,,,,
,Golem,,,,,,,,
,MCO,,,,,,,,
,Waltonchain,,,,,,,,
,SOLVE,,,,,,,,
,aelf,,,,,,,,
,VestChain,,,,,,,,
,Ardor,,,,,,,,
,Single Collateral DAI,,,,,,,,
,Factom,,,,,,,,
,TrueChain,,,,,,,,
,Project Pai,,,,,,,,
,WAX,,,,,,,,
,Ark,,,,,,,,
,MonaCoin,,,,,,,,
,Horizen,,,,,,,,
,DigixDAO,,,,,,,,
,GXChain,,,,,,,,
,Metaverse ETP,,,,,,,,
,Theta Fuel,,,,,,,,
,Maximine Coin,,,,,,,,
,Decentraland,,,,,,,,
,Santiment Network Token,,,,,,,,
,Revain,,,,,,,,
,Loopring,,,,,,,,
,Aion,,,,,,,,
,Elastos,,,,,,,,
,Loom Network,,,,,,,,
,LATOKEN,,,,,,,,
,Orbs,,,,,,,,
,HyperCash,,,,,,,,
,NULS,,,,,,,,
,Zcoin,,,,,,,,
,Populous,,,,,,,,
,NEXT,,,,,,,,
,Matic Network,,,,,,,,
,MOAC,,,,,,,,
,ReddCoin,,,,,,,,
,Power Ledger,,,,,,,,
,Arcblock,,,,,,,,
,Newton,,,,,,,,
,Clipper Coin,,,,,,,,
,Kyber Network,,,,,,,,
,ODEM,,,,,,,,
,QASH,,,,,,,,
,WaykiChain,,,,,,,,
,Bancor,,,,,,,,
,Bread,,,,,,,,
,Nexo,,,,,,,,
,Japan Content Token,,,,,,,,
,REPO,,,,,,,,
,Veritaseum,,,,,,,,
,Wanchain,,,,,,,,
,Polymath,,,,,,,,
,Nebulas,,,,,,,,
,FunFair,,,,,,,,
,Electroneum,,,,,,,,
,Storj,,,,,,,,
,CasinoCoin,,,,,,,,
,Celer Network,,,,,,,,
,PIVX,,,,,,,,
,IoTeX,,,,,,,,
,Syscoin,,,,,,,,
,Buggyra Coin Zero,,,,,,,,
,iExec RLC,,,,,,,,
,Bibox Token,,,,,,,,
,Energi,,,,,,,,
,STASIS EURO,,,,,,,,
,Enigma,,,,,,,,
,RSK Infrastructure Framework,,,,,,,,
,TomoChain,,,,,,,,
,Utrust,,,,,,,,
,Particl,,,,,,,,
,EDUCare,,,,,,,,
,CyberMiles,,,,,,,,
,Mithril,,,,,,,,
,Fantom,,,,,,,,
,Nxt,,,,,,,,
,Groestlcoin,,,,,,,,
,Kin,,,,,,,,
,Lambda,,,,,,,,
,Unobtanium,,,,,,,,
,CRYPTO20,,,,,,,,
,Spectre.ai Dividend Token,,,,,,,,
,ProximaX,,,,,,,,
,HedgeTrade,,,,,,,,
,Cortex,,,,,,,,
,Gas,,,,,,,,
,Civic,,,,,,,,
,QuarkChain,,,,,,,,
,Gold Bits Coin,,,,,,,,
,Ecoreal Estate,,,,,,,,
,TenX,,,,,,,,
,Linkey,,,,,,,,
,Mainframe,,,,,,,,
,Skycoin,,,,,,,,
,Fusion,,,,,,,,
,INO COIN,,,,,,,,
,Noah Coin,,,,,,,,
,ILCoin,,,,,,,,
,Obyte,,,,,,,,
,Egretia,,,,,,,,
,Cindicator,,,,,,,,
,Grin,,,,,,,,
,Hyperion,,,,,,,,
,Clams,,,,,,,,
,Robotina,,,,,,,,
,Digitex Futures,,,,,,,,
,Dynamic Trading Rights,,,,,,,,
,SingularityNET,,,,,,,,
,MediBloc [ERC20],,,,,,,,
,Gnosis,,,,,,,,
,Eidoo,,,,,,,,
,Quant,,,,,,,,
,Einsteinium,,,,,,,,
,UGAS,,,,,,,,
,Metadium,,,,,,,,
,Lightning Bitcoin,,,,,,,,
,Red Pulse Phoenix,,,,,,,,
,Vertcoin,,,,,,,,
,#MetaHash,,,,,,,,
,Everipedia,,,,,,,,
,Apollo Currency,,,,,,,,
,BnkToTheFuture,,,,,,,,
,Dentacoin,,,,,,,,
,Ren,,,,,,,,
,Aragon,,,,,,,,
,Telcoin,,,,,,,,
,Gemini Dollar,,,,,,,,
