Rank,Name,Symbol,Market Cap,Price,Circulating Supply,% 1h,% 24h,% 7d
1,BTCBitcoin,BTC,"$1,488,566,971.96",$134.21,"11,091,325 BTC",0.64%,--,--
2,LTCLitecoin,LTC,"$74,637,021.57",$4.3484,"17,164,230 LTC",0.80%,--,--
3,PPCPeercoin,PPC,"$7,250,186.65",$0.3865,"18,757,362 PPC",-0.93%,--,--
4,NMCNamecoin,NMC,"$5,995,997.19",$1.1072,"5,415,300 NMC",-0.05%,--,--
5,TRCTerracoin,TRC,"$1,503,099.40",$0.6469,"2,323,570 TRC",0.61%,--,--
6,DVCDevcoin,DVC,"$1,424,087.30",$0.0003261,"4,366,620,160 DVC",0.46%,--,--
7,NVCNovacoin,NVC,"$1,162,266.30",$4.2464,"273,706 NVC",2.14%,--,--
