Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
1.0,BTCBitcoin,BTC,"$9,082,103,472.45",$745.05,"12,189,925 BTC","$19,011,344.00",-0.10%,1.96%,17.84%
2.0,LTCLitecoin,LTC,"$586,899,831.49",$24.07,"24,387,992 LTC","$11,384,235.00",-0.94%,6.35%,39.97%
3.0,XRPXRP,XRP,"$212,783,895.27",$0.02722,"7,817,889,792 XRP","$56,771.56",-0.27%,-0.33%,22.27%
4.0,OMNIOmni,OMNI,"$111,753,184.65",$180.40,"619,478 OMNI","$256,754.03",-0.05%,6.45%,--
5.0,PPCPeercoin,PPC,"$89,891,412.39",$4.2840,"20,982,872 PPC","$540,364.44",-0.30%,1.12%,37.05%
6.0,NXTNxt,NXT,"$56,123,014.95",$0.05612,"999,998,016 NXT","$501,303.94",0.16%,-4.00%,59.90%
7.0,NMCNamecoin,NMC,"$38,151,789.93",$5.0067,"7,620,093 NMC","$608,204.56",0.23%,3.74%,22.58%
8.0,QRKQuark,QRK,"$27,406,774.15",$0.111,"246,896,752 QRK","$107,893.75",-0.71%,4.15%,27.17%
9.0,PTSBitShares PTS,PTS,"$25,317,603.81",$20.76,"1,219,272 PTS","$38,473.83",5.31%,--,62.16%
10.0,WDCWorldCoin,WDC,"$19,546,847.28",$0.519,"37,664,548 WDC","$123,416.81",4.28%,6.21%,30.83%
11.0,MECMegacoin,MEC,"$18,066,158.45",$0.8404,"21,496,676 MEC","$47,377.97",-1.84%,2.46%,58.27%
12.0,XPMPrimecoin,XPM,"$10,266,259.43",$2.7120,"3,785,519 XPM","$61,540.21",1.37%,4.52%,29.59%
13.0,IFCInfinitecoin,IFC,"$9,681,912.75",$0.0001084,"89,307,070,464 IFC","$115,791.45",-0.60%,27.96%,193.06%
14.0,FTCFeathercoin,FTC,"$9,589,252.79",$0.3427,"27,979,600 FTC","$63,072.83",1.80%,2.01%,28.93%
15.0,DOGEDogecoin,DOGE,"$7,634,725.53",$0.0004545,"16,798,796,800 DOGE","$360,974.50",0.98%,-1.76%,43.74%
16.0,NVCNovacoin,NVC,"$7,426,824.86",$13.78,"538,823 NVC","$34,403.87",0.36%,2.20%,17.76%
17.0,ZETZetacoin,ZET,"$5,652,165.71",$0.03549,"159,242,032 ZET","$8,992.33",-4.47%,6.83%,7.00%
18.0,DVCDevcoin,DVC,"$3,791,059.92",$0.0006333,"5,986,270,208 DVC","$4,701.00",-0.10%,-1.11%,16.67%
19.0,ANCAnoncoin,ANC,"$2,879,432.55",$4.6194,"623,335 ANC","$5,745.18",0.03%,0.13%,22.83%
20.0,DGCDigitalcoin,DGC,"$2,846,070.43",$0.2405,"11,835,701 DGC","$19,775.66",0.14%,-0.91%,5.00%
,Freicoin,,,,,,,,
,NetCoin,,,,,,,,
,Copperlark,,,,,,,,
,Terracoin,,,,,,,,
,Ixcoin,,,,,,,,
,Bullion,,,,,,,,
,GoldCoin,,,,,,,,
,Tickets,,,,,,,,
,EarthCoin,,,,,,,,
,BBQCoin,,,,,,,,
,Sexcoin,,,,,,,,
,Fastcoin,,,,,,,,
,Memorycoin,,,,,,,,
,Deutsche eMark,,,,,,,,
,Junkcoin,,,,,,,,
,StableCoin,,,,,,,,
,Datacoin,,,,,,,,
,FLO,,,,,,,,
,Unobtanium,,,,,,,,
,GrandCoin,,,,,,,,
,Mincoin,,,,,,,,
,Catcoin,,,,,,,,
,LottoCoin,,,,,,,,
,I0Coin,,,,,,,,
,Diamond,,,,,,,,
,TagCoin,,,,,,,,
,BitBar,,,,,,,,
,Tigercoin,,,,,,,,
,GlobalCoin,,,,,,,,
,BetaCoin,,,,,,,,
,Luckycoin,,,,,,,,
,CasinoCoin,,,,,,,,
,Philosopher Stones,,,,,,,,
,EZCoin,,,,,,,,
,Phoenixcoin,,,,,,,,
,GameCoin,,,,,,,,
,Bytecoin,,,,,,,,
,Orbitcoin,,,,,,,,
,Franko,,,,,,,,
,Argentum,,,,,,,,
,HoboNickels,,,,,,,,
,Joulecoin,,,,,,,,
,Noirbits,,,,,,,,
,Spots,,,,,,,,
,CraftCoin,,,,,,,,
,Elacoin,,,,,,,,
,Yacoin,,,,,,,,
